"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS","Hidalgo_cluster"
"15507","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_075000.wav",0.8917516,0.7254803,0.2582459,0.8022862,0.319018405,0.6333697,0.320247412,0.003465143,0.2348785,0.7158548,0.5664037,0.71956539,0.816805317,0.64818129,0.53694781,0.551985388,0.21557747,0.280016585,0.466550952,0.26933132,1, 7,"c","7/TNAP5072__0_",  4.765775,  7.270087,  8.140834,  8.593404,  9.399677, 10.501101, 41.000000,"4"
"15508","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_082000.wav",0.8857986,0.8112965,0.3403695,0.7836226,0.552147239,0.6162056,0.288683219,0.003392986,0.2103986,0.7209045,0.5518068,0.89046298,0.836979905,0.63758847,0.41025089,0.376473204,0.29735028,0.058817700,0.509747556,0.69108439,1, 8,"c","7/TNAP5072__0_",  7.297299,  8.382144,  9.162259,  9.139735,  9.899911, 11.198445, 42.000000,"4"
"15509","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_083000.wav",0.8898358,0.9024156,0.3499505,0.7841521,0.573619632,0.6537546,0.474669697,0.000825259,0.2194101,0.7300486,0.5560273,0.90422806,0.854957996,0.65771257,0.59924242,0.783181581,0.60607343,0.633978988,0.743535223,0.71403778,1, 8,"c","7/TNAP5072__0_",  3.948310,  4.842299,  5.909878,  5.509648,  6.887134,  8.996578, 43.000000,"1"
"15510","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_084000.wav",0.8891711,0.7992650,0.3418282,0.7279990,0.684049080,0.6368869,0.331884446,0.004015637,0.2136522,0.7199030,0.5473738,0.79418700,0.707251527,0.65469200,0.57745270,0.598507899,0.50240756,0.272626348,0.643498798,0.74750209,1, 8,"c","7/TNAP5072__0_",  7.316872,  8.374772,  9.143981,  9.130100,  9.857235, 11.172920, 44.000000,"4"
"15511","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_085000.wav",0.9080326,0.8172542,0.1916800,0.9827211,0.285276074,0.6300113,0.198654178,0.002893550,0.3312972,0.6400826,0.4715604,0.76498460,0.689197321,0.28469781,0.28411301,0.272851977,0.12175091,0.191679398,0.292779506,0.13265439,1, 8,"c","7/TNAP5072__0_",  5.417822,  6.965922,  7.876026,  7.980712,  8.885818, 10.226120, 45.000000,"2"
"15512","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_090000.wav",0.9047385,0.7436501,0.1436984,0.9813954,0.190184049,0.6102936,0.197716160,0.011780713,0.3353811,0.6661058,0.5921923,0.80410924,0.773006771,0.36135417,0.32643524,0.199942934,0.07651651,0.041711449,0.093369549,0.01443376,1, 9,"c","7/TNAP5072__0_",  5.445497,  6.945634,  7.865759,  7.975759,  8.858411, 10.206769, 46.000000,"2"
"15513","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_091000.wav",0.8955709,0.7331140,0.2844462,0.8803016,0.269938650,0.6534053,0.212587943,0.011008086,0.2468369,0.6988072,0.5133190,0.77438020,0.751658702,0.58549537,0.39288683,0.376416803,0.40823889,0.224695478,0.165098256,0.26870197,1, 9,"c","7/TNAP5072__0_",  7.147129,  8.345683,  9.118621,  9.123044,  9.877668, 11.214198, 47.000000,"4"
"15514","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_093000.wav",0.8949475,0.7698731,0.3046467,0.9069896,0.380368098,0.6254444,0.210666991,0.003992924,0.2229854,0.6696476,0.5287582,0.83550283,0.675301258,0.44134800,0.47305209,0.335590231,0.43541899,0.278719836,0.356738717,0.61794983,1, 9,"c","7/TNAP5072__0_",  7.534364,  8.436525,  9.250525,  9.193120,  9.924812, 11.295410, 48.000000,"4"
"15515","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_094000.wav",0.8974684,0.8078265,0.2645488,0.9427669,0.177914110,0.6204881,0.170155174,0.001800518,0.2494371,0.6661990,0.5952250,0.87822890,0.752866472,0.54895426,0.45747099,0.311590348,0.35441253,0.334832535,0.349301012,0.38977562,1, 9,"c","7/TNAP5072__0_",  7.553792,  8.410270,  9.247501,  9.171366,  9.911238, 11.306321, 49.000000,"4"
"15516","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_100000.wav",0.9031141,0.7874681,0.2551301,0.9646023,0.000000000,0.6574576,0.086775770,0.001496687,0.2613537,0.6378161,0.6436507,0.88225615,0.883318413,0.65379806,0.51701334,0.256605675,0.25222971,0.440197880,0.448376998,0.33845659,1,10,"c","7/TNAP5072__0_",  7.527553,  8.394001,  9.224884,  9.164469,  9.910110, 11.306321, 50.000000,"4"
