"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS"
"21369","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_104000.wav",0.8886159,0.7370258,0.5852443,0.5856978,0.653374233,0.6575545,0.29366418,0.040223389,0.5842605,0.6403190,0.5521962,0.8688773,0.8333539,0.8568991,0.83123567,0.7426838,0.6825607,0.5688078,0.5367358,0.7209506,0,10,"g","61221/T6M-3787",   8.296180,   8.949497,   9.426008,   9.400623,   9.888636,  10.611835,  40.000000
"21370","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_105000.wav",0.8874562,0.7367340,0.6040747,0.5297243,0.886503067,0.6760137,0.36225514,0.016457158,0.6206429,0.6827518,0.5797669,0.8998552,0.8370802,0.8472241,0.89667824,0.8794335,0.7449637,0.7886803,0.7693667,0.8675587,0,10,"g","61221/T6M-3787",   8.331054,   8.974339,   9.448683,   9.413647,   9.889346,  10.611835,  41.000000
"21371","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_112000.wav",0.8875159,0.8280498,0.6026497,0.5205606,0.469325153,0.6725151,0.12820839,0.118606221,0.5817119,0.6667661,0.5528015,0.8023796,0.8445691,0.8053493,0.81514749,0.8120870,0.7835539,0.7587467,0.8026020,0.8395932,0,11,"g","61221/T6M-3787",   5.853034,   8.179939,   8.752756,   9.040089,   9.634220,  10.373347,  42.000000
"21372","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_114000.wav",0.8881260,0.7334529,0.6051498,0.5288006,0.588957055,0.6717398,0.35117201,0.021891707,0.6234492,0.6744407,0.5503826,0.8858556,0.9179079,0.8993801,0.90086186,0.9110474,0.8156695,0.7768331,0.6937577,0.7632989,0,11,"g","61221/T6M-3787",   8.249136,   8.931977,   9.399543,   9.390650,   9.882222,  10.590940,  43.000000
"21373","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_115000.wav",0.8890251,0.8677142,0.6146129,0.5488758,0.512269939,0.6776407,0.31580256,0.033818472,0.6158800,0.6847357,0.5485507,0.8700501,0.8415485,0.8608054,0.86243992,0.8865977,0.8876103,0.7917902,0.7728177,0.8187313,0,11,"g","61221/T6M-3787",   8.331054,   8.974339,   9.446278,   9.413647,   9.889346,  10.611835,  44.000000
"21374","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_120000.wav",0.8889710,0.8541622,0.6155949,0.5078671,0.457055215,0.6830741,0.30418429,0.028678482,0.5942592,0.6940252,0.5622067,0.8589108,0.8352392,0.8703214,0.90973388,0.8577374,0.8422058,0.8686592,0.8168191,0.9035627,0,12,"g","61221/T6M-3787",   8.271782,   8.936281,   9.409564,   9.391896,   9.884840,  10.609870,  45.000000
"21375","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_121000.wav",0.8892087,0.8245904,0.6168320,0.5673503,0.245398773,0.6772408,0.22211368,0.057000418,0.6115451,0.6639921,0.5649735,0.8556322,0.8809784,0.8808571,0.89211364,0.8926867,0.8471820,0.8900918,0.7422723,0.7189528,0,12,"g","61221/T6M-3787",   8.006619,   8.891809,   9.319769,   9.374839,   9.875901,  10.589921,  46.000000
"21376","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_122000.wav",0.8896424,0.7746030,0.6054722,0.5355998,0.401840491,0.6758935,0.30751528,0.030624249,0.6110357,0.6665442,0.5505775,0.8846297,0.8851799,0.9081183,0.89825477,0.9059787,0.8916574,0.8128680,0.7281485,0.7594738,0,12,"g","61221/T6M-3787",   8.310264,   8.967034,   9.427522,   9.407621,   9.888377,  10.609870,  47.000000
"21377","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_124000.wav",0.8894557,0.8242259,0.5957546,0.5902848,0.625766871,0.6575033,0.31724433,0.033668361,0.6385807,0.6480891,0.5868663,0.8591912,0.8908657,0.8310597,0.89964278,0.7558206,0.6482108,0.7083031,0.5483094,0.6817958,0,12,"g","61221/T6M-3787",   8.321963,   8.967034,   9.442105,   9.407621,   9.888636,  10.611835,  48.000000
"21378","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_125000.wav",0.8893788,0.8076502,0.6092194,0.5369483,0.840490798,0.6834719,0.40469658,0.022467024,0.6515203,0.6689045,0.5233454,0.9007143,0.8975917,0.9090523,0.91121906,0.8984692,0.8489321,0.8783904,0.7505055,0.7783298,0,12,"g","61221/T6M-3787",   8.310816,   8.966079,   9.434068,   9.404686,   9.888377,  10.609870,  49.000000
